2091429484365218432_0 -8.128911150819235 0.13646675667901606 0.04404497963129462 3.6362352473803448 215.73508358326805 1.9347320339997083
2091429484365218432_1 -8.129107503957126 0.13590067202379344 0.04375787527216152 2.3717451936613383 213.49418167877582 1.2441756241984114
2091429484365218432_2 -8.129238679142018 0.1357772776379716 0.04375971500045607 3.1110356907313683 214.83153055702562 1.641788352726394
2091429484365218432_3 -8.128970801013091 0.13654657168465467 0.0440638161613826 2.27780850689261 213.18072360259282 1.1247356490013338
2091429484365218432_4 -8.129403055774052 0.1353961900325587 0.04363598948662941 3.3897473076463234 215.40667338587085 1.8383078017267094
2091429484365218432_5 -8.129332456509585 0.13546496888053353 0.04365031370224743 2.7697946527513455 214.24921105072204 1.4491038258832631
2091429484365218432_6 -8.129302312358856 0.13568192861248615 0.0437182964981605 3.376747932268483 215.38896810666822 1.8344016287459457
2091429484365218432_7 -8.129222686745413 0.13592765972555784 0.04383570261851036 3.215981114044859 215.0999004806924 1.7511913140945126
2091429484365218432_8 -8.12934543857581 0.13563442134201648 0.04370445045255155 2.515937617308806 213.62729686451468 1.2798761985028166
2091429484365218432_9 -8.129493168412038 0.1351983089255365 0.04356226154135394 2.8429891889486445 214.4175473141592 1.4873427639417773
2091429484365218432_10 -8.12924304655871 0.1358803378422225 0.0438204704996742 3.0707112474531524 214.71261046756572 1.6214411153225958
2091429484365218432_11 -8.129068859488978 0.13617691267333362 0.0439559766739736 3.807485216111215 216.21948943908774 2.099469695384518
2091429484365218432_12 -8.129198903042665 0.13606637313466838 0.0438518757287725 2.90189531156693 214.475343439252 1.5572007411508562
2091429484365218432_13 -8.128638536440148 0.13686415366603552 0.04410531377996155 2.843742296358222 214.18783531421815 1.4138926556954665
2091429484365218432_14 -8.129260016269662 0.1356993447325004 0.04372614428312633 3.2813049128313887 215.1958182124886 1.7682485719050565
2091429484365218432_15 -8.129393758084158 0.13555385231267006 0.0436566854171649 3.4922515130378216 215.58086728087287 1.9073408284010185
2091429484365218432_16 -8.12874735660754 0.1367889391755275 0.04404322816381345 3.634757927919516 215.6765034584819 1.957380581582992
2091429484365218432_17 -8.128797313906063 0.13677893620016093 0.04409052001930345 2.220864754987275 213.01972623291647 1.0313957012635324
2091429484365218432_18 -8.12888545379268 0.13641711099080228 0.04401199763205603 1.7126892125494813 212.0985015752093 0.7647813764182496
2091429484365218432_19 -8.129451299302147 0.13529044808629942 0.043671175871195234 2.6332942855660253 214.07175755572365 1.3300916768188529
2091429484365218432_20 -8.128925155972356 0.13638961584478287 0.043927747545997604 3.651883822408843 215.79645293121376 1.988912036187262
2091429484365218432_21 -8.12922260521368 0.1359105987662873 0.04386713658334126 3.1808340388619136 214.94383539300424 1.7200256374942633
2091429484365218432_22 -8.129160589685629 0.13573215470538677 0.04376926130996212 3.057170978055902 214.86951115879828 1.6772014902166097
2091429484365218432_23 -8.129081294521292 0.13606478094099841 0.04389136214075542 3.125969479505299 214.86745638937975 1.6321017962336573
2091429484365218432_24 -8.129110044495166 0.13614078973279567 0.04388166641994243 4.395944767001371 217.29066871436876 2.4424879443901695
2091429484365218432_25 -8.129497763049702 0.1351641161647871 0.043577744249724534 3.345515032350823 215.41251611965083 1.7535913142670445
2091429484365218432_26 -8.129366788649564 0.13539871813725377 0.04363127396576918 3.839851778495743 216.2824950265998 2.0962964702301665
2091429484365218432_27 -8.128946900252663 0.13631679152098777 0.04390426026652652 1.8181867172145285 212.40843240876944 0.9155617869429342
2091429484365218432_28 -8.129376094734617 0.135485309904307 0.04366842984484617 4.369202663099356 217.25375940218743 2.4514940079783623
2091429484365218432_29 -8.129482134315774 0.13541517813497173 0.04362866016703691 3.7009054064491016 216.03599910107056 2.018225911656546
2091429484365218432_30 -8.129217843231878 0.1357313741343468 0.04377810567362196 3.4255434010282437 215.4734533512998 1.8720650519747775
2091429484365218432_31 -8.129260374444765 0.13583752685277867 0.043726425038099044 2.9130162618981643 214.48029963339803 1.540972517845625
2091429484365218432_32 -8.12925126491642 0.13574993345084865 0.043768301355786694 3.1144351544956272 214.9894300956648 1.6641413028263763
2091429484365218432_33 -8.128940528713262 0.13649958301963952 0.04396854952862096 3.2200544065549614 214.9789321046545 1.6847209395054055
2091429484365218432_34 -8.129572267257128 0.1352032505445315 0.04356738874502692 2.9488256278690486 214.58516973128098 1.5305212099968273
2091429484365218432_35 -8.129310464260696 0.13580246060767048 0.043796285768644826 2.9853157498625933 214.5430149999343 1.514873108044366
2091429484365218432_36 -8.12907278102884 0.1361110203511059 0.04391183978585974 2.831479964125659 214.26839100329244 1.4937666676097763
2091429484365218432_37 -8.129565476476902 0.13533216833545536 0.043568816634550665 2.8106282285356787 214.33382466067047 1.5308060929576222
2091429484365218432_38 -8.129202211956528 0.13566788523969178 0.043763858577471705 2.9278865010370563 214.62680846612093 1.6171080609617547
2091429484365218432_39 -8.129133325172496 0.1361236444369764 0.04387781792944813 3.2926236759956096 215.1077215682822 1.7313829961252214
2091429484365218432_40 -8.129002707661945 0.13624975641841214 0.04388859661282225 3.8048945684281543 216.1203277137337 2.087558518002635
2091429484365218432_41 -8.129187702478943 0.13611605500166582 0.043801941975252646 2.5420762954410723 213.7139291000595 1.3219574795999236
2091429484365218432_42 -8.129420635528785 0.1354442610629454 0.04373074333205061 2.9851297472135414 214.70088199194865 1.5508234675351602
2091429484365218432_43 -8.129314508003562 0.13550990821805312 0.043702690556629065 2.979971263958591 214.74883812942292 1.6282085044495629
2091429484365218432_44 -8.128916029282156 0.13625958267129357 0.043986069521307285 2.8496713765093755 214.46020215384246 1.5188044655786292
2091429484365218432_45 -8.129504486621903 0.13529116257563661 0.04355056292275935 3.423627178374992 215.4364482814614 1.8386113083102575
2091429484365218432_46 -8.129419117526332 0.13562544529884188 0.04374512390949456 4.10021493960905 216.7992557970505 2.3015908688078284
2091429484365218432_47 -8.128899119072454 0.1366669248872672 0.04400442813581037 2.4294238799134966 213.31199545583658 1.2194401416139211
2091429484365218432_48 -8.129067186903246 0.13607103386192543 0.04383896527808047 3.251273542756322 215.0525020795485 1.7165176761934609
2091429484365218432_49 -8.129434842114565 0.13545142117613712 0.04367633760563957 3.3241986746207486 215.2642075933772 1.8278332310852532
2091429484365218432_50 -8.128751005066363 0.13661460966074573 0.044022305842177895 2.1944064330887922 213.06470561620745 1.1592530086130406
2091429484365218432_51 -8.129316819382074 0.13573977408656474 0.043739587262575264 2.983477314848905 214.70318262938582 1.582327641748269
2091429484365218432_52 -8.129362450273991 0.13561320285935705 0.04373854807881575 4.092630162869212 216.65503195200546 2.24130960995139
2091429484365218432_53 -8.129084110273793 0.1359961908470291 0.04384792834709254 3.6046273728845986 215.81827301725664 1.9929699244455463
2091429484365218432_54 -8.129360972604713 0.1354534899445263 0.0436514346565959 3.7413743389199707 216.0526728112042 2.03778585999183
2091429484365218432_55 -8.128929898354324 0.13649888610406066 0.044071011215328346 2.3685915079818276 213.3193678754414 1.1783235067821192
2091429484365218432_56 -8.12918078786269 0.13571294064258715 0.04376705213030394 3.7402044015853173 216.1092942906421 2.0782640172601425
2091429484365218432_57 -8.129515713761531 0.13546866792453882 0.043652952572091855 3.7612767562542526 216.0677150481275 2.1058654475323504
2091429484365218432_58 -8.129504630936665 0.1351239022561862 0.043572776553667224 1.8885858725108822 212.57354044972485 0.8714933949301136
2091429484365218432_59 -8.129049776287934 0.13601296577740862 0.043819331831313785 1.9563014407407469 212.6846269476213 0.9478448426652477
2091429484365218432_60 -8.129128307207303 0.13592088102517066 0.04378099571240523 4.054909470464561 216.6348965865642 2.247582548698391
2091429484365218432_61 -8.129115017897051 0.13592910566750327 0.04381098777967947 2.1530616888845664 213.15869557391753 1.1484283811025335
2091429484365218432_62 -8.128760836305029 0.13658118449323572 0.044036272769608135 3.474722365969816 215.49014589418306 1.8658051715036414
2091429484365218432_63 -8.128571352536042 0.1369972188044321 0.04419631366066357 3.607479270368727 215.6698182595997 1.9782024456475495
2091429484365218432_64 -8.129181241778578 0.13591224547326608 0.043854568768487305 3.9877889684421346 216.48215188547957 2.161903266037661
2091429484365218432_65 -8.129534770648844 0.13528944368711274 0.043634818216187976 2.992316999061295 214.66284858731683 1.576389284402298
2091429484365218432_66 -8.128839279591697 0.13646818856656698 0.04404627105571777 2.968768478542424 214.51858633063372 1.5928553602955322
2091429484365218432_67 -8.129012844956463 0.13628082717696302 0.04396717771587526 2.9379610929917757 214.4112129407232 1.517942342491743
2091429484365218432_68 -8.129090563256293 0.1360333633918526 0.043837226405049 2.6206232918765675 213.9067113366065 1.3641060765615043
2091429484365218432_69 -8.128570853803375 0.1370521712726611 0.04419720316778588 2.952084670047533 214.36134541340178 1.5494666123417034
2091429484365218432_70 -8.129586367937362 0.13528148942707577 0.043667310581321665 2.9007015485975494 214.44018524139406 1.4859495780919394
2091429484365218432_71 -8.129480110009508 0.13519425763323015 0.0435948637641394 4.105958572164469 216.9400368713834 2.2536166568304523
2091429484365218432_72 -8.129098119346626 0.13581066615584034 0.04382049001880425 4.832764149177205 218.20966534271048 2.7492728428929496
2091429484365218432_73 -8.129397038308804 0.13546057306829817 0.04367480660958078 3.669961302792111 215.9188089368556 1.9949513619850556
2091429484365218432_74 -8.129244630303885 0.13571387937704996 0.04378811212710545 3.30374573952128 215.1697136055351 1.7482013270383643
2091429484365218432_75 -8.1295972750922 0.13513245170817934 0.043528348195848984 3.2062270772699355 215.03726672788738 1.6967614158043824
2091429484365218432_76 -8.129165702286722 0.13609657419879556 0.043834142273658144 2.7369608597745323 214.03921902225176 1.4183021742797148
